"","node_id","module","layer_id","flow","type","species"
"50",17,3,4,0.0116897,"plant","Launaea.arborescens"
"51",17,3,5,0.00991475,"plant","Launaea.arborescens"
"52",17,3,6,0.0116451,"plant","Launaea.arborescens"
"53",18,22,5,0.000761844,"plant","Lavendula.buchii"
"54",19,12,3,0.000226646,"plant","Lavendula.minutolii"
"55",20,22,4,0.00197265,"plant","Lavendula.multifida"
"56",20,22,6,0.000962085,"plant","Lavendula.multifida"
"57",21,32,7,0.00270009,"plant","Lotus.glaucus"
"58",22,52,2,0.000357239,"plant","Lotus.lancerottensis"
"59",23,58,4,0.000880268,"plant","Lotus.sessilifolius"
"60",24,44,1,0.00159918,"plant","Lotus.sp."
"61",25,32,3,0.000581014,"plant","Lotus.spartioides"
"62",26,5,1,0.00727202,"plant","Lycium.intricatum"
"63",26,5,2,0.00885173,"plant","Lycium.intricatum"
"64",26,5,3,0.0077911,"plant","Lycium.intricatum"
"65",26,5,4,0.00630828,"plant","Lycium.intricatum"
"66",26,5,5,0.00681088,"plant","Lycium.intricatum"
"67",26,5,6,0.00658603,"plant","Lycium.intricatum"
"68",27,7,5,0.000706202,"plant","Nauplius.aquaticus"
"69",28,30,1,0.000529764,"plant","Nauplius.sp."
"70",29,2,5,9.63001e-05,"plant","Neochamaelea.pulverulenta"
"71",30,31,5,0.00278838,"plant","Parolinia.intermedia"
"72",31,9,4,0.00974992,"plant","Periploca.laevigata"
"73",31,9,5,0.00810178,"plant","Periploca.laevigata"
"74",31,9,6,0.00771382,"plant","Periploca.laevigata"
"75",31,9,7,0.00714701,"plant","Periploca.laevigata"
"76",32,52,2,0.000710832,"plant","Phagnalon.purpurascens"
"77",33,27,6,0.00354129,"plant","Phagnalon.saxatile"
"78",33,27,7,0.00287294,"plant","Phagnalon.saxatile"
"79",34,33,3,0.00283809,"plant","Plocama.pendula"
"80",34,33,4,0.00160681,"plant","Plocama.pendula"
"81",34,33,6,0.00158861,"plant","Plocama.pendula"
"82",35,19,3,0.00335293,"plant","Rubia.fruticosa"
"83",35,19,5,0.00281373,"plant","Rubia.fruticosa"
"84",35,19,6,0.00347905,"plant","Rubia.fruticosa"
"85",35,19,7,0.00249585,"plant","Rubia.fruticosa"
"86",36,57,2,0.000631232,"plant","Salvia.aegyptiaca"
"87",36,57,6,0.000403797,"plant","Salvia.aegyptiaca"
"88",37,59,4,0.000698224,"plant","Satureja.kuegleri"
"89",37,59,7,0.000401318,"plant","Satureja.kuegleri"
"90",38,11,3,0.00363924,"plant","Schizogyne.sericea"
"91",38,11,4,0.00527856,"plant","Schizogyne.sericea"
"92",38,11,5,0.00406666,"plant","Schizogyne.sericea"
"93",38,11,7,0.00415288,"plant","Schizogyne.sericea"
"94",39,55,1,0.000904484,"plant","Zilla.spinosa"
"95",40,9,5,1.70792e-05,"pollinator","Agromyzidae?_sp._2"
"96",41,35,3,0.000285821,"pollinator","Agromyzidae_sp._1"
"97",41,35,4,0.000333388,"pollinator","Agromyzidae_sp._1"
"98",42,3,3,4.70728e-05,"pollinator","Alliophleps_elliptica"
"99",43,5,5,5.5016e-05,"pollinator","Amegilla_canifrons"
"100",44,22,3,0.00157602,"pollinator","Amegilla_quadrifasciata"
"101",44,22,4,0.00192318,"pollinator","Amegilla_quadrifasciata"
"102",44,22,5,0.00166698,"pollinator","Amegilla_quadrifasciata"
"103",44,22,6,0.00186154,"pollinator","Amegilla_quadrifasciata"
"104",45,14,1,0.000980889,"pollinator","Amegilla_sp."
"105",46,29,4,2.50213e-05,"pollinator","Ammophila_terminata"
"106",47,1,6,0.000146785,"pollinator","Anaspis_cf._canariensis"
"107",48,3,2,5.09648e-05,"pollinator","Anaspis_cf._eversi"
"108",49,1,1,2.54746e-05,"pollinator","Anaspis_cf._saharensis"
"109",50,21,2,0.00222701,"pollinator","Anaspis_proteus"
"110",50,21,3,0.0029916,"pollinator","Anaspis_proteus"
"111",50,21,4,0.00280006,"pollinator","Anaspis_proteus"
"112",50,21,5,0.00356692,"pollinator","Anaspis_proteus"
"113",51,30,1,9.74644e-05,"pollinator","Andrena_vachali"
"114",52,35,3,0.000284604,"pollinator","Andrena_vulcana"
"115",53,1,3,8.89779e-06,"pollinator","Andrena_wollastoni"
"116",54,3,1,0.00032577,"pollinator","Anthaxia_sp._1"
"117",55,12,2,0.00392612,"pollinator","Anthophora_alluaudi"
"118",55,12,3,0.00410116,"pollinator","Anthophora_alluaudi"
"119",55,12,4,0.00373517,"pollinator","Anthophora_alluaudi"
"120",55,12,5,0.00425796,"pollinator","Anthophora_alluaudi"
"121",55,12,6,0.00406267,"pollinator","Anthophora_alluaudi"
"122",55,12,7,0.00359085,"pollinator","Anthophora_alluaudi"
"123",56,37,3,0.00110197,"pollinator","Anthophora_orotavae"
"124",56,37,4,0.00122689,"pollinator","Anthophora_orotavae"
"125",56,37,5,0.00126878,"pollinator","Anthophora_orotavae"
"126",56,37,6,0.00118757,"pollinator","Anthophora_orotavae"
"127",57,5,1,3.68766e-05,"pollinator","Anthophora_sp._1"
"128",58,5,1,3.68766e-05,"pollinator","Anthophora_sp._aff._orotavae"
"129",59,1,2,0.000129072,"pollinator","Aphthona_wachnitzae"
"130",60,28,3,0.00159711,"pollinator","Apis_mellifera"
"131",60,28,4,0.0018746,"pollinator","Apis_mellifera"
"132",60,28,5,0.00155403,"pollinator","Apis_mellifera"
"133",60,28,6,0.00194082,"pollinator","Apis_mellifera"
"134",61,30,1,3.51065e-05,"pollinator","Aplocnemus_sp._2"
"135",62,9,4,0.000434496,"pollinator","Aprostocetus_occidentalis"
"136",62,9,6,0.000706734,"pollinator","Aprostocetus_occidentalis"
"137",63,3,1,6.51539e-05,"pollinator","Aprostocetus_sp._1"
"138",64,6,4,4.1882e-05,"pollinator","Aprostocetus_sp._2"
"139",65,1,1,1.27373e-05,"pollinator","Arachnospila_sp."
"140",66,4,2,1.02477e-05,"pollinator","Araneae_sp._1"
"141",67,4,6,1.71519e-05,"pollinator","Araneidae_sp._1"
"142",68,19,6,4.22617e-05,"pollinator","Araneidae_sp._2"
"143",69,1,2,2.54568e-05,"pollinator","Asteia_caesia"
"144",70,4,3,1.20139e-05,"pollinator","Atherigona_varia"
"145",71,3,2,2.54824e-05,"pollinator","Attagenus_abbreviatus"
"146",72,30,1,0.000187633,"pollinator","Attagenus_sp._1"
"147",73,64,3,0.000432056,"pollinator","Attagenus_wollastoni"
"148",73,64,4,0.000414473,"pollinator","Attagenus_wollastoni"
"149",74,3,2,2.54824e-05,"pollinator","Attalus_chrysanthemi"
"150",75,6,7,1.99779e-05,"pollinator","Attalus_crispus"
"151",76,3,3,0.000912781,"pollinator","Attalus_obscurus"
"152",77,1,2,0.0003955,"pollinator","Attalus_olivensis"
"153",78,19,5,4.26038e-05,"pollinator","Attalus_pallipes"
"154",79,1,4,2.32974e-05,"pollinator","Attalus_ruficollis"
"155",80,10,6,6.94524e-05,"pollinator","Attalus_rugifrons"
"156",81,62,2,0.00062259,"pollinator","Aulacoderus_canariensis"
"157",81,62,5,0.000369797,"pollinator","Aulacoderus_canariensis"
"158",82,30,1,6.12101e-05,"pollinator","Axinotarsus_sp._1"
"159",83,1,5,4.07768e-05,"pollinator","Bassus_sp."
"160",84,49,2,0.000668054,"pollinator","Blaesoxipha_sp._1"
"161",84,49,4,0.000706854,"pollinator","Blaesoxipha_sp._1"
"162",84,49,6,0.000919369,"pollinator","Blaesoxipha_sp._1"
"163",85,35,3,3.71322e-05,"pollinator","Bombylius_pintuarius"
"164",86,55,1,0.000171392,"pollinator","Bombylius_sp._1"
"165",87,79,4,0.00024034,"pollinator","Bracon_sp."
"166",87,79,5,0.000231134,"pollinator","Bracon_sp."
"167",88,10,6,0.000362903,"pollinator","Bruchidius_wollastoni"
"168",89,3,2,0.00010193,"pollinator","Campiglossa_martii"
"169",90,10,6,3.47262e-05,"pollinator","Campiglossa_reticulata"
"170",91,52,2,0.000734112,"pollinator","Camponotus_cfr._feae"
"171",92,2,2,0.0136338,"pollinator","Camponotus_feae"
"172",92,2,3,0.0182544,"pollinator","Camponotus_feae"
"173",92,2,4,0.0204485,"pollinator","Camponotus_feae"
"174",92,2,5,0.0218157,"pollinator","Camponotus_feae"
"175",92,2,6,0.0192884,"pollinator","Camponotus_feae"
"176",92,2,7,0.0202197,"pollinator","Camponotus_feae"
"177",93,1,2,8.48561e-06,"pollinator","Cecidomyiidae_sp."
"178",94,1,7,1.81661e-05,"pollinator","Cecydomyiidae_sp."
"179",95,75,2,0.0002425,"pollinator","Cephalodromia_sp."
"180",95,75,3,0.000273036,"pollinator","Cephalodromia_sp."
"181",96,80,5,0.000223105,"pollinator","Ceratogoponidae_sp."
"182",96,80,7,0.000241992,"pollinator","Ceratogoponidae_sp."
"183",97,6,7,1.99779e-05,"pollinator","Ceratogoponidae_sp._2"
"184",98,46,4,0.000882599,"pollinator","Chalicodoma_canescens"
"185",98,46,6,0.00114216,"pollinator","Chalicodoma_canescens"
"186",98,46,7,0.00102359,"pollinator","Chalicodoma_canescens"
"187",99,44,1,0.000331042,"pollinator","Chalicodoma_sicula"
"188",99,44,2,0.000310065,"pollinator","Chalicodoma_sicula"
"189",100,55,1,0.000216792,"pollinator","Chalicodoma_sp."
"190",101,20,1,0.00184781,"pollinator","Chetogena_acuminata"
"191",101,20,2,0.00205031,"pollinator","Chetogena_acuminata"
"192",101,20,3,0.00193701,"pollinator","Chetogena_acuminata"
"193",101,20,4,0.00200437,"pollinator","Chetogena_acuminata"
"194",101,20,5,0.00202841,"pollinator","Chetogena_acuminata"
"195",101,20,6,0.00197146,"pollinator","Chetogena_acuminata"
"196",102,4,5,1.33601e-05,"pollinator","Chironomidae_sp."
"197",103,6,7,7.80999e-05,"pollinator","Chironomidae_sp._1"
"198",104,30,1,0.000336335,"pollinator","Chloropidae_sp."
"199",104,30,5,0.000242591,"pollinator","Chloropidae_sp."
"200",105,52,2,0.000141262,"pollinator","Chloropidae_sp._1"
"201",106,84,2,0.000202351,"pollinator","Chloropidae_sp._2"
"202",106,84,3,0.000215345,"pollinator","Chloropidae_sp._2"
"203",107,1,7,0.00011602,"pollinator","Chloropidae_sp._3"
"204",108,81,6,0.000229473,"pollinator","Chloropidae_sp._4"
"205",108,81,7,0.000233762,"pollinator","Chloropidae_sp._4"
"206",109,70,4,0.000257282,"pollinator","Chloropidae_sp._5"
"207",109,70,5,0.000293603,"pollinator","Chloropidae_sp._5"
"208",110,9,4,1.37935e-05,"pollinator","Chloropidae_sp._6"
"209",111,24,2,0.00170871,"pollinator","Chrysomya_albiceps"
"210",111,24,3,0.00185864,"pollinator","Chrysomya_albiceps"
"211",111,24,4,0.002169,"pollinator","Chrysomya_albiceps"
"212",111,24,6,0.00177152,"pollinator","Chrysomya_albiceps"
"213",111,24,7,0.00168985,"pollinator","Chrysomya_albiceps"
"214",112,85,3,0.000208024,"pollinator","Coccinella_miranda"
"215",112,85,5,0.000209152,"pollinator","Coccinella_miranda"
"216",113,3,1,0.000301672,"pollinator","Coleoptera_sp._5"
"217",114,23,7,9.93818e-05,"pollinator","Colias_croceus"
"218",115,60,3,0.00049249,"pollinator","Colletes_dimidiatus"
"219",115,60,7,0.000558586,"pollinator","Colletes_dimidiatus"
"220",116,5,1,0.000453609,"pollinator","Colletes1?_Waiting<85>"
"221",117,4,1,1.30518e-05,"pollinator","Colletes2?_Waiting<85>"
"222",118,1,5,1.01942e-05,"pollinator","Crematogaster_alluaudi"
"223",119,1,1,1.27373e-05,"pollinator","Crematogaster_scutellaris"
"224",120,1,5,1.01942e-05,"pollinator","Cryptocephalus_gounellei"
"225",121,9,7,4.0552e-05,"pollinator","Cryptocephalus_nitidicollis"
"226",122,1,2,2.54568e-05,"pollinator","Cryptocephalus_nubigena"
"227",123,4,3,1.20139e-05,"pollinator","Curculionidae_sp."
"228",124,11,5,9.56839e-05,"pollinator","Dasytes_cf._subaenescens"
"229",125,3,2,0.000152895,"pollinator","Dasytes_lanzarotensis"
"230",126,41,5,0.00168105,"pollinator","Dasytes_subaenescens"
"231",126,41,6,0.00108469,"pollinator","Dasytes_subaenescens"
"232",126,41,7,0.00108558,"pollinator","Dasytes_subaenescens"
"233",127,9,7,2.23859e-05,"pollinator","Delia_flavibasis"
"234",128,3,2,7.64473e-05,"pollinator","Diglyphus_chabrias"
"235",129,6,7,6.15215e-05,"pollinator","Dilophus_hiemalis"
"236",130,67,3,0.000313236,"pollinator","Dinarmoides_spilopterus"
"237",130,67,4,0.000309972,"pollinator","Dinarmoides_spilopterus"
"238",131,5,2,0.000210018,"pollinator","Dischistus_atlanticus"
"239",132,10,5,2.33605e-05,"pollinator","Elasmus_platyedrae"
"240",133,74,6,0.000268544,"pollinator","Empididae_sp._1"
"241",133,74,7,0.000249233,"pollinator","Empididae_sp._1"
"242",134,6,7,1.99779e-05,"pollinator","Empis_sp._1"
"243",135,76,4,0.0002531,"pollinator","Eristalinus_aeneus"
"244",135,76,5,0.000249702,"pollinator","Eristalinus_aeneus"
"245",136,54,3,0.000615391,"pollinator","Eristalinus_taeniops"
"246",136,54,4,0.000730163,"pollinator","Eristalinus_taeniops"
"247",136,54,7,0.000592274,"pollinator","Eristalinus_taeniops"
"248",137,73,4,0.000269773,"pollinator","Eristalis_tenax"
"249",137,73,5,0.000256761,"pollinator","Eristalis_tenax"
"250",138,43,5,0.00131554,"pollinator","Estheria_simonyi"
"251",138,43,6,0.00109711,"pollinator","Estheria_simonyi"
"252",138,43,7,0.00129342,"pollinator","Estheria_simonyi"
"253",139,23,3,0.00113001,"pollinator","Eucera_gracilipes"
"254",139,23,5,0.00165053,"pollinator","Eucera_gracilipes"
"255",139,23,7,0.0012042,"pollinator","Eucera_gracilipes"
"256",140,51,4,0.00070292,"pollinator","Euderus_sp."
"257",140,51,5,0.000703386,"pollinator","Euderus_sp."
"258",140,51,7,0.000748538,"pollinator","Euderus_sp."
"259",141,40,5,0.00126054,"pollinator","Eumerus_latitarsis"
"260",141,40,6,0.00160474,"pollinator","Eumerus_latitarsis"
"261",141,40,7,0.00115627,"pollinator","Eumerus_latitarsis"
"262",142,1,5,0.000188291,"pollinator","Eumerus_nivariae"
"263",143,71,4,0.00027187,"pollinator","Eupelmus_sp."
"264",143,71,6,0.00026905,"pollinator","Eupelmus_sp."
"265",144,4,6,1.71519e-05,"pollinator","Eupelmus_testaceiventris"
"266",145,36,2,0.000281671,"pollinator","Eurytoma_sp._1"
"267",145,36,4,0.000307626,"pollinator","Eurytoma_sp._1"
"268",146,83,2,0.000210833,"pollinator","Eurytoma_sp._2"
"269",146,83,6,0.000214531,"pollinator","Eurytoma_sp._2"
"270",147,1,1,2.54746e-05,"pollinator","Eurytoma_sp._3"
"271",148,6,6,3.37958e-05,"pollinator","Exetastes_segmentarius"
"272",149,35,3,3.71322e-05,"pollinator","Exhyalanthrax_canarionae"
"273",150,9,4,4.13805e-05,"pollinator","Fannia_sp."
"274",151,35,3,3.71322e-05,"pollinator","Gasteruption_sp."
"275",152,9,5,1.70792e-05,"pollinator","Geometridae_sp."
"276",153,3,2,2.54824e-05,"pollinator","Geometridae_sp._2"
"277",154,59,4,5.40287e-05,"pollinator","Gnaphosidae_sp._1"
"278",155,50,2,0.000154194,"pollinator","Goniozus_sp."
"279",156,3,6,3.60231e-05,"pollinator","Halictus_fulvipes"
"280",157,10,4,2.81964e-05,"pollinator","Holepyris_sp."
"281",158,29,5,0.000141322,"pollinator","Hylaeus_ater"
"282",159,35,3,0.000297057,"pollinator","Hylaeus_hohmanni"
"283",160,3,1,0.000188359,"pollinator","Hylaeus_sp."
"284",161,55,1,0.000111118,"pollinator","Hym._Waiting<85>."
"285",162,32,7,0.000241521,"pollinator","Lasioglossum_arctifrons"
"286",163,16,2,0.00238843,"pollinator","Lasioglossum_loetum"
"287",163,16,3,0.00283646,"pollinator","Lasioglossum_loetum"
"288",163,16,4,0.00257929,"pollinator","Lasioglossum_loetum"
"289",163,16,5,0.00262611,"pollinator","Lasioglossum_loetum"
"290",163,16,6,0.00325747,"pollinator","Lasioglossum_loetum"
"291",163,16,7,0.002835,"pollinator","Lasioglossum_loetum"
"292",164,3,1,0.000329919,"pollinator","Lasioglossum_phoenicurum"
"293",165,13,3,0.00411349,"pollinator","Lasioglossum_viride"
"294",165,13,4,0.00397572,"pollinator","Lasioglossum_viride"
"295",165,13,5,0.00493862,"pollinator","Lasioglossum_viride"
"296",165,13,6,0.00549275,"pollinator","Lasioglossum_viride"
"297",165,13,7,0.00403472,"pollinator","Lasioglossum_viride"
"298",166,31,5,0.000390073,"pollinator","Leptochilus_cruentatus"
"299",167,69,4,0.000266201,"pollinator","Leptochilus_eatoni"
"300",167,69,5,0.000292224,"pollinator","Leptochilus_eatoni"
"301",168,5,2,0.000261448,"pollinator","Leptochilus_fortunatus"
"302",169,6,7,1.99779e-05,"pollinator","Linnaemyia_soror"
"303",170,15,1,0.00319901,"pollinator","Lucilia_sericata"
"304",170,15,2,0.0027028,"pollinator","Lucilia_sericata"
"305",170,15,3,0.00268611,"pollinator","Lucilia_sericata"
"306",170,15,4,0.00283578,"pollinator","Lucilia_sericata"
"307",170,15,6,0.00273051,"pollinator","Lucilia_sericata"
"308",170,15,7,0.00260921,"pollinator","Lucilia_sericata"
"309",171,1,1,0.00019106,"pollinator","Lucilia_sp._1"
"310",172,30,1,4.75361e-05,"pollinator","Macrocoma_cf._henoni"
"311",173,6,4,4.1882e-05,"pollinator","Macrocoma_splendens"
"312",174,19,3,1.54962e-05,"pollinator","Macroglossum_stellatarum"
"313",175,19,5,5.2798e-05,"pollinator","Malthinus_mutabilis"
"314",176,32,4,0.000347654,"pollinator","Megachile_canariensis"
"315",176,32,7,0.000489947,"pollinator","Megachile_canariensis"
"316",177,9,6,4.08086e-05,"pollinator","Megaselia_sp._1"
"317",178,3,5,0.000507191,"pollinator","Megaselia_sp._2"
"318",179,35,3,3.71322e-05,"pollinator","Melecta_curvispina"
"319",180,55,1,0.000111118,"pollinator","Melecta_sp."
"320",181,34,5,0.00058976,"pollinator","Meligethes_canariensis"
"321",182,58,4,0.000144727,"pollinator","Meligethes_cf._canariensis"
"322",183,1,2,8.48561e-06,"pollinator","Milichiidae_sp."
"323",184,1,5,1.01942e-05,"pollinator","Minotetrastichus_sp."
"324",185,29,4,3.88148e-05,"pollinator","Monomorium_subopacum"
"325",186,6,4,4.1882e-05,"pollinator","Mordellistena_cf._canariensis"
"326",187,25,1,0.00156808,"pollinator","Musca_domestica"
"327",187,25,3,0.00185388,"pollinator","Musca_domestica"
"328",187,25,4,0.00178754,"pollinator","Musca_domestica"
"329",187,25,5,0.00179292,"pollinator","Musca_domestica"
"330",187,25,6,0.00169723,"pollinator","Musca_domestica"
"331",188,87,1,0.000205376,"pollinator","Musca_osiris"
"332",188,87,2,0.000194447,"pollinator","Musca_osiris"
"333",189,1,1,0.00011495,"pollinator","Musca_sorbens"
"334",190,65,5,0.000326743,"pollinator","Myathropa_florea"
"335",190,65,7,0.000471407,"pollinator","Myathropa_florea"
"336",191,6,7,3.99558e-05,"pollinator","Mycetophilidae_sp._1"
"337",192,11,4,0.00225899,"pollinator","Myopites_nigrescens"
"338",192,11,6,0.00180189,"pollinator","Myopites_nigrescens"
"339",192,11,7,0.00271199,"pollinator","Myopites_nigrescens"
"340",193,82,5,0.000218963,"pollinator","Neodryophilus_cryptophagoides"
"341",193,82,7,0.000222732,"pollinator","Neodryophilus_cryptophagoides"
"342",194,30,1,0.00187804,"pollinator","Nomioides_deceptor"
"343",195,58,4,0.000144727,"pollinator","Nomioides_fortunatus"
"344",196,5,1,0.000331889,"pollinator","Nomioides_sp."
"345",197,78,2,0.000211673,"pollinator","Nyctia_lugubris"
"346",197,78,6,0.000260294,"pollinator","Nyctia_lugubris"
"347",198,3,1,3.2577e-05,"pollinator","Ormyrus_sp._1"
"348",199,61,3,0.000585047,"pollinator","Oscinella_sp._1"
"349",199,61,4,0.000408279,"pollinator","Oscinella_sp._1"
"350",200,1,4,4.65948e-05,"pollinator","Oscinella_sp._2"
"351",201,50,2,0.000154194,"pollinator","Oscinimorpha_sp."
"352",202,32,3,0.00101303,"pollinator","Osmia_canaria"
"353",202,32,7,0.000746033,"pollinator","Osmia_canaria"
"354",203,3,3,0.000307775,"pollinator","Osmia_latreillei"
"355",203,3,6,0.000266272,"pollinator","Osmia_latreillei"
"356",204,10,4,5.63927e-05,"pollinator","Oxyopes_cf._kraepelinorum"
"357",205,1,6,1.63095e-05,"pollinator","Oxyopes_kraepelinorum"
"358",206,3,1,0.000297937,"pollinator","Paragus_tibialis"
"359",206,3,2,0.000246082,"pollinator","Paragus_tibialis"
"360",207,68,6,0.000322097,"pollinator","Paratrechina_longicornis"
"361",207,68,7,0.000269977,"pollinator","Paratrechina_longicornis"
"362",208,34,7,6.47369e-05,"pollinator","Perilampus_sp._1"
"363",209,6,7,1.99779e-05,"pollinator","Perilampus_sp._2"
"364",210,27,2,0.000242343,"pollinator","Phalacrus_coruscus"
"365",210,27,7,0.000345531,"pollinator","Phalacrus_coruscus"
"366",211,34,3,0.000624139,"pollinator","Phthiria_simonyi"
"367",211,34,5,0.000787211,"pollinator","Phthiria_simonyi"
"368",211,34,7,0.000647005,"pollinator","Phthiria_simonyi"
"369",212,86,1,0.000196362,"pollinator","Physiphora_alceae"
"370",212,86,4,0.000207033,"pollinator","Physiphora_alceae"
"371",213,6,4,0.000125646,"pollinator","Phyto_discrepans"
"372",214,1,2,8.48561e-06,"pollinator","Phyto_nigrobarbata"
"373",215,66,3,0.00042823,"pollinator","Pieris_rapae"
"374",215,66,6,0.000349232,"pollinator","Pieris_rapae"
"375",216,17,1,0.00314889,"pollinator","Plagiolepis_schmitzii"
"376",216,17,2,0.00493546,"pollinator","Plagiolepis_schmitzii"
"377",216,17,4,0.00290144,"pollinator","Plagiolepis_schmitzii"
"378",216,17,6,0.00395265,"pollinator","Plagiolepis_schmitzii"
"379",217,38,3,0.00123492,"pollinator","Plagiolepis_sp._2"
"380",217,38,4,0.00183835,"pollinator","Plagiolepis_sp._2"
"381",217,38,5,0.0016219,"pollinator","Plagiolepis_sp._2"
"382",218,77,4,0.000243875,"pollinator","Platypalpus_sp."
"383",218,77,5,0.000249157,"pollinator","Platypalpus_sp."
"384",219,88,2,0.000184602,"pollinator","Platypalpus_sp._1"
"385",219,88,6,0.000190837,"pollinator","Platypalpus_sp._1"
"386",220,6,4,4.1882e-05,"pollinator","Platypalpus_sp._2"
"387",221,30,1,6.05812e-05,"pollinator","Podalonia_sp."
"388",222,30,1,0.00010532,"pollinator","Proconura_sp._1"
"389",223,3,2,2.54824e-05,"pollinator","Proconura_sp._2"
"390",224,10,5,4.6721e-05,"pollinator","Pteromalus_sp._1"
"391",225,3,1,0.000303845,"pollinator","Pteromalus_sp._2"
"392",225,3,2,0.000426781,"pollinator","Pteromalus_sp._2"
"393",226,11,4,0.000326507,"pollinator","Pteromalus_sp._3"
"394",226,11,7,0.000415154,"pollinator","Pteromalus_sp._3"
"395",227,10,4,0.000368206,"pollinator","Pteromalus_sp._4"
"396",227,10,5,0.000321791,"pollinator","Pteromalus_sp._4"
"397",228,1,7,1.81661e-05,"pollinator","Rondania_insularis"
"398",229,1,2,1.69712e-05,"pollinator","Sapromyza_sp."
"399",230,30,1,4.78439e-05,"pollinator","Sarcophaga_sp._1"
"400",231,30,1,3.51065e-05,"pollinator","Sarcophagidae_sp."
"401",232,1,1,7.64239e-05,"pollinator","Sarcophagidae_sp._2"
"402",233,1,7,1.81661e-05,"pollinator","Sarcophagidae_sp._3"
"403",234,57,2,0.000379124,"pollinator","Sarcophagidae_sp._4"
"404",235,39,2,0.00110643,"pollinator","Sarcophagidae_sp._5"
"405",235,39,3,0.00105823,"pollinator","Sarcophagidae_sp._5"
"406",235,39,4,0.00110005,"pollinator","Sarcophagidae_sp._5"
"407",235,39,6,0.00101349,"pollinator","Sarcophagidae_sp._5"
"408",236,3,2,5.09648e-05,"pollinator","Sarcophagidae_sp._6"
"409",237,1,1,8.91613e-05,"pollinator","Sarcophagidae_sp._7"
"410",238,63,4,0.000445795,"pollinator","Sarcophagidae_sp._8"
"411",238,63,6,0.0004343,"pollinator","Sarcophagidae_sp._8"
"412",239,53,3,0.000653605,"pollinator","Scaeva_albomaculata"
"413",239,53,6,0.000764175,"pollinator","Scaeva_albomaculata"
"414",239,53,7,0.000634022,"pollinator","Scaeva_albomaculata"
"415",240,1,2,8.48561e-06,"pollinator","Scaptomyza_sp._2"
